,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,imperial_tempHigh,imperial_tempLow,imperial_tempAvg,imperial_windspeedHigh,imperial_windspeedLow,imperial_windspeedAvg,imperial_windgustHigh,imperial_windgustLow,imperial_windgustAvg,imperial_dewptHigh,imperial_dewptLow,imperial_dewptAvg,imperial_windchillHigh,imperial_windchillLow,imperial_windchillAvg,imperial_heatindexHigh,imperial_heatindexLow,imperial_heatindexAvg,imperial_pressureMax,imperial_pressureMin,imperial_pressureTrend,imperial_precipRate,imperial_precipTotal
0,KILCHICA854,America/Chicago,2023-01-21T06:04:00Z,2023-01-21 00:04:00,1674281040,41.782,-87.593,0.0,0,281,74,74,74.0,1,31.1,31.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,23.8,23.8,23.8,31.1,31.1,31.1,31.1,31.1,31.1,30.15,30.14,-0.14,0,0
1,KILCHICA854,America/Chicago,2023-01-21T06:09:00Z,2023-01-21 00:09:00,1674281340,41.782,-87.593,0.0,0,276,75,74,74.2,1,31.3,31.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,24.3,23.8,23.9,31.3,31.1,31.1,31.3,31.1,31.1,30.15,30.14,0.05,0,0
2,KILCHICA854,America/Chicago,2023-01-21T06:14:00Z,2023-01-21 00:14:00,1674281640,41.782,-87.593,0.0,0,244,75,75,75.0,1,31.3,31.1,31.2,4.0,0.0,2.1,4.5,0.0,2.9,24.3,24.1,24.2,31.3,27.0,29.8,31.3,31.1,31.2,30.15,30.14,0.0,0,0
3,KILCHICA854,America/Chicago,2023-01-21T06:19:00Z,2023-01-21 00:19:00,1674281940,41.782,-87.593,0.0,0,261,75,75,75.0,1,31.3,31.1,31.3,2.9,0.2,1.9,4.5,1.1,2.9,24.3,24.1,24.3,31.3,31.1,31.3,31.3,31.1,31.3,30.15,30.14,0.0,0,0
4,KILCHICA854,America/Chicago,2023-01-21T06:24:00Z,2023-01-21 00:24:00,1674282240,41.782,-87.593,0.0,0,256,75,75,75.0,1,31.1,31.1,31.1,3.8,0.2,1.6,4.5,1.1,2.2,24.1,24.1,24.1,31.1,27.3,30.3,31.1,31.1,31.1,30.15,30.14,-0.05,0,0
5,KILCHICA854,America/Chicago,2023-01-21T06:29:00Z,2023-01-21 00:29:00,1674282540,41.782,-87.593,0.0,0,274,75,75,75.0,1,31.3,31.1,31.2,0.2,0.0,0.0,1.1,0.0,0.2,24.3,24.1,24.2,31.3,31.1,31.2,31.3,31.1,31.2,30.15,30.15,0.0,0,0
6,KILCHICA854,America/Chicago,2023-01-21T06:34:00Z,2023-01-21 00:34:00,1674282840,41.782,-87.593,0.0,0,278,76,75,75.6,1,31.1,31.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,24.4,24.1,24.3,31.1,31.1,31.1,31.1,31.1,31.1,30.15,30.14,0.09,0,0
7,KILCHICA854,America/Chicago,2023-01-21T06:39:00Z,2023-01-21 00:39:00,1674283140,41.782,-87.593,0.0,0,278,76,76,76.0,1,31.1,31.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,24.4,24.4,24.4,31.1,31.1,31.1,31.1,31.1,31.1,30.15,30.15,-0.09,0,0
8,KILCHICA854,America/Chicago,2023-01-21T06:44:00Z,2023-01-21 00:44:00,1674283440,41.782,-87.593,0.0,0,289,76,76,76.0,1,31.1,31.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,24.4,24.4,24.4,31.1,31.1,31.1,31.1,31.1,31.1,30.15,30.14,-0.05,0,0
9,KILCHICA854,America/Chicago,2023-01-21T06:49:00Z,2023-01-21 00:49:00,1674283740,41.782,-87.593,0.0,0,246,76,76,76.0,1,31.1,31.1,31.1,1.8,0.2,0.9,2.2,1.1,1.5,24.4,24.4,24.4,31.1,31.1,31.1,31.1,31.1,31.1,30.15,30.14,0.09,0,0
10,KILCHICA854,America/Chicago,2023-01-21T06:54:00Z,2023-01-21 00:54:00,1674284040,41.782,-87.593,0.0,0,224,75,75,75.0,1,31.1,30.9,30.9,2.9,0.2,1.7,4.5,1.1,3.1,24.1,23.9,24.0,31.1,30.9,30.9,31.1,30.9,30.9,30.15,30.14,-0.05,0,0
11,KILCHICA854,America/Chicago,2023-01-21T06:59:00Z,2023-01-21 00:59:00,1674284340,41.782,-87.593,0.0,0,244,75,74,74.8,1,30.9,30.9,30.9,3.4,0.0,1.4,4.5,0.0,2.2,23.9,23.6,23.9,30.9,27.5,30.2,30.9,30.9,30.9,30.15,30.15,0.0,0,0
12,KILCHICA854,America/Chicago,2023-01-21T07:04:00Z,2023-01-21 01:04:00,1674284640,41.782,-87.593,0.0,0,251,74,74,74.0,1,30.9,30.9,30.9,2.2,0.2,0.8,3.4,1.1,1.6,23.6,23.6,23.6,30.9,30.9,30.9,30.9,30.9,30.9,30.15,30.14,-0.05,0,0
13,KILCHICA854,America/Chicago,2023-01-21T07:09:00Z,2023-01-21 01:09:00,1674284940,41.782,-87.593,0.0,0,260,74,74,74.0,1,30.9,30.7,30.7,2.5,0.0,1.1,3.4,0.0,1.3,23.6,23.4,23.5,30.9,30.7,30.7,30.9,30.7,30.7,30.14,30.14,0.0,0,0
14,KILCHICA854,America/Chicago,2023-01-21T07:14:00Z,2023-01-21 01:14:00,1674285240,41.782,-87.593,0.0,0,241,74,73,73.8,1,30.9,30.7,30.8,2.9,0.0,1.2,3.4,0.0,1.3,23.6,23.1,23.5,30.9,30.7,30.8,30.9,30.7,30.8,30.15,30.14,-0.05,0,0
15,KILCHICA854,America/Chicago,2023-01-21T07:19:00Z,2023-01-21 01:19:00,1674285540,41.782,-87.593,0.0,0,310,74,73,73.8,1,30.9,30.7,30.8,0.4,0.0,0.1,1.1,0.0,0.2,23.6,23.1,23.4,30.9,30.7,30.8,30.9,30.7,30.8,30.14,30.14,-0.09,0,0
16,KILCHICA854,America/Chicago,2023-01-21T07:24:00Z,2023-01-21 01:24:00,1674285840,41.782,-87.593,0.0,0,250,74,74,74.0,1,30.9,30.9,30.9,0.4,0.0,0.2,1.1,0.0,0.4,23.6,23.6,23.6,30.9,30.9,30.9,30.9,30.9,30.9,30.15,30.14,0.0,0,0
17,KILCHICA854,America/Chicago,2023-01-21T07:29:00Z,2023-01-21 01:29:00,1674286140,41.782,-87.593,0.0,0,251,74,74,74.0,1,30.9,30.9,30.9,1.1,0.0,0.2,1.1,0.0,0.2,23.6,23.6,23.6,30.9,30.9,30.9,30.9,30.9,30.9,30.15,30.14,0.0,0,0
18,KILCHICA854,America/Chicago,2023-01-21T07:34:00Z,2023-01-21 01:34:00,1674286440,41.782,-87.593,0.0,0,256,75,74,74.4,1,30.9,30.9,30.9,1.3,0.0,0.6,3.4,0.0,1.3,23.9,23.6,23.7,30.9,30.9,30.9,30.9,30.9,30.9,30.15,30.14,0.0,0,0
19,KILCHICA854,America/Chicago,2023-01-21T07:39:00Z,2023-01-21 01:39:00,1674286740,41.782,-87.593,0.0,0,317,75,75,75.0,1,30.9,30.9,30.9,0.9,0.0,0.3,1.1,0.0,0.7,23.9,23.9,23.9,30.9,30.9,30.9,30.9,30.9,30.9,30.15,30.15,-0.05,0,0
20,KILCHICA854,America/Chicago,2023-01-21T07:44:00Z,2023-01-21 01:44:00,1674287040,41.782,-87.593,0.0,0,272,75,75,75.0,1,30.9,30.9,30.9,1.3,0.0,0.3,2.2,0.0,0.9,23.9,23.9,23.9,30.9,30.9,30.9,30.9,30.9,30.9,30.15,30.15,0.0,0,0
21,KILCHICA854,America/Chicago,2023-01-21T07:49:00Z,2023-01-21 01:49:00,1674287340,41.782,-87.593,0.0,0,293,75,75,75.0,1,30.9,30.9,30.9,0.0,0.0,0.0,0.0,0.0,0.0,23.9,23.9,23.9,30.9,30.9,30.9,30.9,30.9,30.9,30.15,30.15,0.0,0,0
22,KILCHICA854,America/Chicago,2023-01-21T07:54:00Z,2023-01-21 01:54:00,1674287640,41.782,-87.593,0.0,0,261,75,75,75.0,1,30.9,30.7,30.9,0.9,0.0,0.2,2.2,0.0,0.4,23.9,23.7,23.9,30.9,30.7,30.9,30.9,30.7,30.9,30.15,30.15,0.09,0,0
23,KILCHICA854,America/Chicago,2023-01-21T07:59:00Z,2023-01-21 01:59:00,1674287940,41.782,-87.593,0.0,0,308,75,75,75.0,1,30.9,30.7,30.9,0.2,0.0,0.0,1.1,0.0,0.2,23.9,23.7,23.9,30.9,30.7,30.9,30.9,30.7,30.9,30.16,30.15,-0.09,0,0
24,KILCHICA854,America/Chicago,2023-01-21T08:04:00Z,2023-01-21 02:04:00,1674288240,41.782,-87.593,0.0,0,282,75,75,75.0,1,30.9,30.7,30.7,1.1,0.0,0.2,2.2,0.0,0.4,23.9,23.7,23.8,30.9,30.7,30.7,30.9,30.7,30.7,30.15,30.15,-0.09,0,0
25,KILCHICA854,America/Chicago,2023-01-21T08:09:00Z,2023-01-21 02:09:00,1674288540,41.782,-87.593,0.0,0,300,76,75,75.8,1,30.9,30.7,30.7,0.4,0.0,0.1,1.1,0.0,0.2,24.2,23.7,24.0,30.9,30.7,30.7,30.9,30.7,30.7,30.15,30.15,-0.09,0,0
26,KILCHICA854,America/Chicago,2023-01-21T08:14:00Z,2023-01-21 02:14:00,1674288840,41.782,-87.593,0.0,0,289,76,76,76.0,1,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,30.7,30.7,30.7,30.7,30.7,30.7,30.15,30.15,0.0,0,0
27,KILCHICA854,America/Chicago,2023-01-21T08:19:00Z,2023-01-21 02:19:00,1674289140,41.782,-87.593,0.0,0,286,76,76,76.0,1,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,30.7,30.7,30.7,30.7,30.7,30.7,30.15,30.15,0.05,0,0
28,KILCHICA854,America/Chicago,2023-01-21T08:24:00Z,2023-01-21 02:24:00,1674289440,41.782,-87.593,0.0,0,286,76,76,76.0,1,30.9,30.7,30.9,0.7,0.0,0.3,1.1,0.0,0.7,24.2,24.0,24.2,30.9,30.7,30.9,30.9,30.7,30.9,30.16,30.15,0.09,0,0
29,KILCHICA854,America/Chicago,2023-01-21T08:29:00Z,2023-01-21 02:29:00,1674289740,41.782,-87.593,0.0,0,304,76,76,76.0,1,30.7,30.7,30.7,0.2,0.0,0.0,1.1,0.0,0.2,24.0,24.0,24.0,30.7,30.7,30.7,30.7,30.7,30.7,30.15,30.15,-0.05,0,0
30,KILCHICA854,America/Chicago,2023-01-21T08:34:00Z,2023-01-21 02:34:00,1674290040,41.782,-87.593,0.0,0,252,76,76,76.0,1,30.7,30.7,30.7,2.7,0.0,0.9,4.5,0.0,1.6,24.0,24.0,24.0,30.7,30.7,30.7,30.7,30.7,30.7,30.15,30.15,-0.05,0,0
31,KILCHICA854,America/Chicago,2023-01-21T08:39:00Z,2023-01-21 02:39:00,1674290340,41.782,-87.593,0.0,0,314,77,76,76.2,1,30.7,30.7,30.7,0.2,0.0,0.1,1.1,0.0,0.4,24.4,24.0,24.1,30.7,30.7,30.7,30.7,30.7,30.7,30.15,30.15,-0.05,0,0
32,KILCHICA854,America/Chicago,2023-01-21T08:44:00Z,2023-01-21 02:44:00,1674290640,41.782,-87.593,0.0,0,265,77,77,77.0,1,30.7,30.7,30.7,0.7,0.0,0.3,1.1,0.0,0.9,24.4,24.4,24.4,30.7,30.7,30.7,30.7,30.7,30.7,30.16,30.15,0.05,0,0
33,KILCHICA854,America/Chicago,2023-01-21T08:49:00Z,2023-01-21 02:49:00,1674290940,41.782,-87.593,0.0,0,222,77,77,77.0,1,30.7,30.4,30.6,0.4,0.0,0.1,1.1,0.0,0.2,24.4,24.1,24.2,30.7,30.4,30.6,30.7,30.4,30.6,30.15,30.15,0.0,0,0
34,KILCHICA854,America/Chicago,2023-01-21T08:54:00Z,2023-01-21 02:54:00,1674291240,41.782,-87.593,0.0,0,336,77,76,76.2,1,30.4,30.4,30.4,1.1,0.0,0.4,1.1,0.0,0.7,24.1,23.8,23.8,30.4,30.4,30.4,30.4,30.4,30.4,30.16,30.15,0.05,0,0
35,KILCHICA854,America/Chicago,2023-01-21T08:59:00Z,2023-01-21 02:59:00,1674291540,41.782,-87.593,0.0,0,273,77,77,77.0,1,30.4,30.4,30.4,1.3,0.0,0.5,2.2,0.0,0.9,24.1,24.1,24.1,30.4,30.4,30.4,30.4,30.4,30.4,30.15,30.15,-0.05,0,0
36,KILCHICA854,America/Chicago,2023-01-21T09:04:00Z,2023-01-21 03:04:00,1674291840,41.782,-87.593,0.0,0,308,77,76,76.4,1,30.4,30.2,30.3,0.7,0.0,0.2,1.1,0.0,0.4,24.1,23.6,23.8,30.4,30.2,30.3,30.4,30.2,30.3,30.15,30.15,0.05,0,0
37,KILCHICA854,America/Chicago,2023-01-21T09:09:00Z,2023-01-21 03:09:00,1674292140,41.782,-87.593,0.0,0,333,76,76,76.0,1,30.2,30.0,30.1,1.1,0.0,0.7,1.1,0.0,0.9,23.6,23.4,23.5,30.2,30.0,30.1,30.2,30.0,30.1,30.15,30.15,-0.09,0,0
38,KILCHICA854,America/Chicago,2023-01-21T09:14:00Z,2023-01-21 03:14:00,1674292440,41.782,-87.593,0.0,0,287,76,76,76.0,1,30.2,30.0,30.1,0.9,0.0,0.5,2.2,0.0,1.1,23.6,23.4,23.5,30.2,30.0,30.1,30.2,30.0,30.1,30.15,30.15,0.05,0,0
39,KILCHICA854,America/Chicago,2023-01-21T09:19:00Z,2023-01-21 03:19:00,1674292740,41.782,-87.593,0.0,0,254,76,76,76.0,1,30.2,30.0,30.1,0.7,0.0,0.1,1.1,0.0,0.2,23.6,23.4,23.5,30.2,30.0,30.1,30.2,30.0,30.1,30.15,30.14,0.05,0,0
40,KILCHICA854,America/Chicago,2023-01-21T09:24:00Z,2023-01-21 03:24:00,1674293040,41.782,-87.593,0.0,0,300,76,76,76.0,1,30.2,30.0,30.1,1.1,0.0,0.3,1.1,0.0,0.4,23.6,23.4,23.4,30.2,30.0,30.1,30.2,30.0,30.1,30.15,30.14,0.0,0,0
41,KILCHICA854,America/Chicago,2023-01-21T09:29:00Z,2023-01-21 03:29:00,1674293340,41.782,-87.593,0.0,0,276,76,76,76.0,1,30.0,30.0,30.0,0.2,0.0,0.1,1.1,0.0,0.4,23.4,23.4,23.4,30.0,30.0,30.0,30.0,30.0,30.0,30.15,30.14,0.05,0,0
42,KILCHICA854,America/Chicago,2023-01-21T09:34:00Z,2023-01-21 03:34:00,1674293640,41.782,-87.593,0.0,0,292,77,76,76.2,1,30.0,30.0,30.0,0.4,0.0,0.2,1.1,0.0,0.7,23.7,23.4,23.4,30.0,30.0,30.0,30.0,30.0,30.0,30.15,30.15,0.0,0,0
43,KILCHICA854,America/Chicago,2023-01-21T09:39:00Z,2023-01-21 03:39:00,1674293940,41.782,-87.593,0.0,0,303,77,77,77.0,1,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,23.7,23.7,30.0,30.0,30.0,30.0,30.0,30.0,30.15,30.15,0.0,0,0
44,KILCHICA854,America/Chicago,2023-01-21T09:44:00Z,2023-01-21 03:44:00,1674294240,41.782,-87.593,0.0,0,302,77,77,77.0,1,30.0,30.0,30.0,0.2,0.0,0.1,1.1,0.0,0.4,23.7,23.7,23.7,30.0,30.0,30.0,30.0,30.0,30.0,30.15,30.14,0.0,0,0
45,KILCHICA854,America/Chicago,2023-01-21T09:49:00Z,2023-01-21 03:49:00,1674294540,41.782,-87.593,0.0,0,270,77,77,77.0,1,30.2,30.0,30.0,0.4,0.0,0.2,1.1,0.0,0.7,23.9,23.7,23.7,30.2,30.0,30.0,30.2,30.0,30.0,30.15,30.15,-0.09,0,0
46,KILCHICA854,America/Chicago,2023-01-21T09:54:00Z,2023-01-21 03:54:00,1674294840,41.782,-87.593,0.0,0,337,77,77,77.0,1,30.2,30.2,30.2,1.3,0.0,0.6,2.2,0.0,1.1,23.9,23.9,23.9,30.2,30.2,30.2,30.2,30.2,30.2,30.15,30.15,0.05,0,0
47,KILCHICA854,America/Chicago,2023-01-21T09:59:00Z,2023-01-21 03:59:00,1674295140,41.782,-87.593,0.0,0,301,78,77,77.8,1,30.2,30.0,30.1,1.1,0.0,0.2,1.1,0.0,0.2,24.2,23.9,24.0,30.2,30.0,30.1,30.2,30.0,30.1,30.15,30.15,0.0,0,0
48,KILCHICA854,America/Chicago,2023-01-21T10:04:00Z,2023-01-21 04:04:00,1674295440,41.782,-87.593,0.0,0,238,78,78,78.0,1,30.2,30.0,30.1,1.6,0.0,0.7,3.4,0.0,1.6,24.2,24.0,24.1,30.2,30.0,30.1,30.2,30.0,30.1,30.16,30.15,0.05,0,0
49,KILCHICA854,America/Chicago,2023-01-21T10:09:00Z,2023-01-21 04:09:00,1674295740,41.782,-87.593,0.0,0,278,78,78,78.0,1,30.2,30.2,30.2,0.9,0.0,0.2,1.1,0.0,0.4,24.2,24.2,24.2,30.2,30.2,30.2,30.2,30.2,30.2,30.15,30.15,0.09,0,0
50,KILCHICA854,America/Chicago,2023-01-21T10:14:00Z,2023-01-21 04:14:00,1674296040,41.782,-87.593,0.0,0,259,78,78,78.0,1,30.2,30.0,30.2,3.8,0.4,2.1,6.9,1.1,3.6,24.2,24.0,24.1,30.2,26.2,29.4,30.2,30.0,30.2,30.16,30.15,0.0,0,0
51,KILCHICA854,America/Chicago,2023-01-21T10:19:00Z,2023-01-21 04:19:00,1674296340,41.782,-87.593,0.0,0,292,79,78,78.2,1,30.0,30.0,30.0,0.7,0.0,0.3,1.1,0.0,0.7,24.3,24.0,24.0,30.0,30.0,30.0,30.0,30.0,30.0,30.16,30.15,0.14,0,0
52,KILCHICA854,America/Chicago,2023-01-21T10:24:00Z,2023-01-21 04:24:00,1674296640,41.782,-87.593,0.0,0,236,79,78,78.6,1,30.0,29.8,30.0,2.5,0.0,0.7,3.4,0.0,1.3,24.3,23.8,24.1,30.0,29.8,30.0,30.0,29.8,30.0,30.16,30.15,-0.05,0,0
53,KILCHICA854,America/Chicago,2023-01-21T10:29:00Z,2023-01-21 04:29:00,1674296940,41.782,-87.593,0.0,0,271,79,78,78.8,1,29.8,29.8,29.8,3.4,0.0,0.9,5.8,0.0,1.6,24.1,23.8,24.0,29.8,26.3,29.1,29.8,29.8,29.8,30.16,30.15,0.09,0,0
54,KILCHICA854,America/Chicago,2023-01-21T10:34:00Z,2023-01-21 04:34:00,1674297240,41.782,-87.593,0.0,0,301,79,79,79.0,1,29.8,29.7,29.7,0.7,0.0,0.3,1.1,0.0,0.9,24.1,24.0,24.0,29.8,29.7,29.7,29.8,29.7,29.7,30.16,30.15,0.09,0,0
55,KILCHICA854,America/Chicago,2023-01-21T10:39:00Z,2023-01-21 04:39:00,1674297540,41.782,-87.593,0.0,0,298,79,79,79.0,1,29.7,29.7,29.7,0.9,0.0,0.4,2.2,0.0,1.1,24.0,24.0,24.0,29.7,29.7,29.7,29.7,29.7,29.7,30.16,30.15,0.0,0,0
